deviceId,DataDateTime,DeviceName,GPSLatitude,GPSLongitude,SubmergedBool,PressPod1,PressPod2,SST,TempPod1,TempPod2,TempPod3,TempPod4,TempPod5,TempPod6,TempPod7,37IMSST1,37IMSST2,37IMSST3,37IMSST4,37IMSalinity1,37IMSalinity2,37IMSalinity3,37IMSalinity4,sigT1,sigT2,sigT3,sigT4,LI_192_0,LI_192_0_StdDev,LI_192_1,LI_192_1_StdDev,LI_192_2,LI_192_2_StdDev,LI_192_3,LI_192_3_StdDev,LI_192_4,LI_192_4_StdDev,LI_192_5,LI_192_5_StdDev,LI_192_6,LI_192_6_StdDev,LI_192_7,LI_192_7_StdDev,LI_192_8,LI_192_8_StdDev,MS9_1_Tilt,MS9_1_410nm,MS9_1_440nm,MS9_1_490nm,MS9_1_510nm,MS9_1_550nm,MS9_1_636nm,MS9_1_660nm,MS9_1_685nm,MS9_1_710nm,MS9_1_PAR,ECO_460CDOM,ECO_532nm,ECO_695Chl,Cyclops_Chl,Cyclops_Chl_StdDev,,,
8,7/30/2018 3:00,WB-I-0008,71.493728,-158.986902,1,243,523.9667,2.859333,1.999333,1.899,0.3843333,-1.189333,-1.55,-1.619333,-1.610333,-0.8414013,1.820733,-1.252887,-0.4297967,15.78459,29.67107,31.56293,29.82905,12.65395,23.78166,25.49116,24.20166,941.3522,-9,0,-9,0,-9,225.3411,-9,133.1403,-9,82.18165,-9,48.40428,-9,14.66584,-9,0,-9,2.8,13.30673,16.68661,27.62679,26.60831,33.86573,1.599932,0.6829367,0.3192605,0.006828494,212.2104,0.07867481,0.000336428,0.1085926,0,-9,,,
8,7/30/2018 4:00,WB-I-0008,71.492863,-158.975337,1,239.2,525.8666,2.811333,2.02,1.929667,-0.5836667,-1.209667,-1.550333,-1.620667,-1.600333,-0.839193,1.87129,-1.30937,-0.4284267,15.74316,29.64585,31.57425,29.92615,12.62074,23.75651,25.49996,24.27819,698.3561,-9,0,-9,0,-9,156.4988,-9,92.238,-9,56.14762,-9,34.52703,-9,9.502119,-9,0,-9,2.7,10.1616,15.36484,17.76715,17.12597,24.75398,0.9680706,0.3829774,0.167295,-0.002105936,153.0369,0.650272,0.0003937,0.1430232,0,-9,,,
8,7/30/2018 5:00,WB-I-0008,71.492273,-158.965478,1,242.8333,526.8666,2.761,2.029333,1.959333,-0.7623333,-1.229333,-1.559667,-1.639333,-1.61,-0.8369848,1.945153,-1.34043,-0.4270333,15.70174,29.6547,31.57195,29.51526,12.58753,23.7606,25.50062,23.94817,170.4163,-9,0,-9,0,-9,46.30859,-9,28.77488,-9,17.43133,-9,11.27164,-9,3.188315,-9,0,-9,3.59,3.704674,5.146693,5.724002,5.219199,8.339426,0.2429847,0.07548911,0.02257851,-0.009498561,50.32518,1.159637,0.000426677,0.3372536,0,-9,,,
8,7/30/2018 6:00,WB-I-0008,71.491709,-158.956623,1,237.2333,521.6667,2.809333,2.03,1.98,0.8093333,-1.181,-1.540333,-1.658,-1.609,-0.8347765,1.970817,-1.26076,-0.4254267,15.66031,29.67794,31.38107,29.14946,12.55432,23.77492,25.34118,23.65015,163.37,-9,0,-9,0,-9,43.60413,-9,27.29911,-9,16.33541,-9,10.69761,-9,2.564938,-9,0,-9,2.89,3.161219,4.427111,5.32158,4.912859,7.960626,0.2425901,0.07729848,0.02463924,-0.01540325,46.75095,1.262969,0.00043498,0.3499449,0,-9,,,
8,7/30/2018 7:00,WB-I-0008,71.491196,-158.947293,1,241.0667,528.9333,2.898,2.069333,2,0.32,-1.170333,-1.510667,-1.581333,-1.61,-0.8325682,1.862487,-1.279557,-0.4244167,15.61888,29.68452,31.35981,29.54711,12.5211,23.78889,25.32625,23.97295,67.83295,-9,0,-9,0,-9,24.85931,-9,10.37674,-9,6.314265,-9,4.251371,-9,1.057299,-9,0,-9,2.53,1.302957,1.901753,2.136686,1.968009,3.16859,0.07427472,0.001912031,0.001767418,-0.01987388,18.77909,1.17839,0.000426873,0.3994761,0,-9,,,
8,7/30/2018 8:00,WB-I-0008,71.49082,-158.937701,1,242,524.0667,2.940333,2.099667,2.02,0.03733333,-1.150667,-1.519667,-1.57,-1.61,-0.8303598,1.70403,-1.279287,-0.4233067,15.57745,29.6653,31.35133,29.30756,12.48789,23.78375,25.31981,23.77997,31.59225,-9,0,-9,0,-9,4.342784,-9,2.760725,-9,1.747677,-9,1.103788,-9,0.3181664,-9,0,-9,2.71,0.2812964,0.4529237,0.5492374,0.5137989,0.8847798,0.08981361,0.001197955,-0.09955633,-0.02296432,5.149045,1.18178,0.0004277,0.423717,0,-9,,,
8,7/30/2018 9:00,WB-I-0008,71.490484,-158.927938,1,242.9,525.0667,2.95,2.100333,1.95,0.633,-1.18,-1.428667,-1.569,-1.61,-0.8281515,1.618993,-1.26272,-0.4220167,15.53603,29.68085,31.3627,29.27888,12.45468,23.8017,25.32905,23.75721,36.0383,-9,0,-9,0,-9,6.975349,-9,4.383384,-9,2.604053,-9,1.66658,-9,0.4565203,-9,0,-9,2.26,0.4573736,0.7330893,0.8811392,0.8116916,1.373117,-0.07284703,-0.04907215,-0.1844278,-0.02472845,7.699475,1.179294,0.000451299,0.4347966,0,-9,,,
8,7/30/2018 10:00,WB-I-0008,71.490328,-158.918387,1,241.9,526.9333,2.95,2.072333,1.922,0.4383333,-1.121667,-1.477,-1.559667,-1.61,-0.8259432,1.741327,-1.277863,-0.4203333,15.4946,29.64268,31.33744,29.35234,12.42147,23.76331,25.30847,23.81598,29.16867,-9,0,-9,0,-9,4.223206,-9,2.646554,-9,1.526683,-9,0.902097,-9,0.29726,-9,0,-9,2.29,0.2925605,0.467719,0.529139,0.4685577,0.8420398,-0.1788882,-0.06288367,-0.2425937,-0.02522015,4.706866,1.179146,0.000427533,0.4480949,0,-9,,,
8,7/30/2018 11:00,WB-I-0008,71.49011,-158.908298,1,241.9,525.0333,2.969333,1.989667,1.918667,1.025333,-1.080667,-1.519333,-1.55,-1.61,-0.8237349,1.803823,-1.323923,-0.41962,15.45317,29.64107,31.50863,29.33867,12.38826,23.75817,25.44842,23.80491,26.07179,-9,0,-9,0,-9,3.596927,-9,2.176549,-9,1.362801,-9,0.7513145,-9,0.2973721,-9,0,-9,2.42,0.251136,0.4047,0.4551422,0.4030054,0.7357723,-0.2063333,-0.05171918,-0.2638017,-0.02449329,4.084866,1.179551,0.000493211,0.4103179,0,-9,,,
8,7/30/2018 12:00,WB-I-0008,71.4897,-158.89807,1,240.9667,529.8333,2.999333,1.98,1.919667,0.7596667,-1.089,-1.53,-1.56,-1.61,-0.8215266,1.759857,-1.329923,-0.4193967,15.41174,29.67501,31.53665,29.39932,12.35505,23.78762,25.47083,23.85343,24.27309,-9,0,-9,0,-9,3.44293,-9,2.127799,-9,1.346979,-9,0.738446,-9,0.2935477,-9,0,-9,3.13,0.2414985,0.3795214,0.422025,0.3773657,0.6860335,-0.1496314,-0.02706216,-0.237799,-0.02260173,3.816828,1.267298,0.000426426,0.460776,0,-9,,,
8,7/30/2018 13:00,WB-I-0008,71.489175,-158.887888,1,240.1,528,3.029333,1.980333,1.940333,0.8626667,-0.2786667,-1.539667,-1.560333,-1.61,-0.8193183,1.968853,-1.313323,-0.4194033,15.37031,29.63798,31.54684,29.36079,12.32184,23.74442,25.47827,23.82191,34.60351,-9,0,-9,0,-9,11.36657,-9,4.057578,-9,2.505853,-9,1.453457,-9,0.4311804,-9,0,-9,2.64,0.4340311,0.681998,0.8088977,0.7473328,1.266095,-0.003231551,-0.000396056,-0.1543332,-0.01959937,7.112383,1.181075,0.000401984,0.4484768,0,-9,,,
8,7/30/2018 14:00,WB-I-0008,71.488461,-158.878841,1,241.9,528,3.01,2.038,1.949,0.6066667,0.2033333,-1.53,-1.569667,-1.61,-0.81711,1.923417,-1.267517,-0.4196833,15.32889,29.67484,31.57032,29.28798,12.28863,23.77766,25.49701,23.76401,77.65154,-9,0,-9,0,-9,18.54456,-9,11.70998,-9,7.059539,-9,4.066075,-9,1.444666,-9,0,-9,1.96,1.168851,1.856487,2.260262,2.136576,3.512916,0.1033902,0.0189436,-0.003151784,-0.01554007,20.08136,1.180565,0.000444755,0.4071796,0,-9,,,
8,7/30/2018 15:00,WB-I-0008,71.487757,-158.871064,1,239.9667,524.1334,3.127333,2.040667,2.037667,1.138667,-1.044667,-1.52,-1.560333,-1.619667,-0.8149017,1.987327,-1.196863,-0.4192,15.28746,29.6828,31.3726,29.28804,12.25542,23.77904,25.33399,23.76312,128.9465,-9,0,-9,0,-9,31.39169,-9,19.8391,-9,12.03068,-9,7.147943,-9,2.720229,-9,0,-9,2.19,1.758143,2.832393,3.887819,3.804682,5.99734,0.2822046,0.1101912,0.04580342,-0.0104777,34.30497,1.081224,0.00045058,0.3777049,0,-9,,,
8,7/30/2018 16:00,WB-I-0008,71.487214,-158.863934,1,240.9667,526.0333,3.179,2.05,2.069667,0.7453333,-1.138333,-1.510667,-1.569667,-1.610333,-0.8126934,1.943047,-1.23075,-0.41949,15.24603,29.67924,31.32657,29.23728,12.22221,23.77951,25.29803,23.72263,317.647,-9,0,-9,0,-9,83.32693,-9,50.94831,-9,30.86749,-9,18.29397,-9,6.797762,-9,0,-9,2.09,4.360052,7.187066,9.900342,9.721093,13.25903,0.7772688,0.3438913,0.1672379,-0.004466147,81.79582,0.4568056,0.000444204,0.3054365,0,-9,,,
8,7/30/2018 17:00,WB-I-0008,71.486941,-158.856707,1,242.8667,525.1334,3.189667,2.089333,2.059333,1.225333,-1.080333,-1.529667,-1.569667,-1.610333,-0.8104851,1.885917,-1.15694,-0.4194133,15.2046,29.68739,31.22519,29.22802,12.189,23.79055,25.21487,23.71606,325.6381,-9,0,-9,0,-9,90.17009,-9,56.95705,-9,34.40931,-9,21.13733,-9,7.93155,-9,0,-9,3.08,5.330256,8.500337,11.05142,10.67036,14.7847,0.8915482,0.3997619,0.1986462,0.002440721,92.25284,0.1128299,0.000408024,0.3060057,0,-9,,,
8,7/30/2018 18:00,WB-I-0008,71.486982,-158.848186,1,240.0667,524.9667,3.219333,2.109667,2.069333,1.314333,-1.157333,-1.510667,-1.56,-1.61,-0.8082768,1.965623,-1.197553,-0.4199933,15.16318,29.66481,31.29099,29.26585,12.15578,23.76609,25.26791,23.74528,415.7557,-9,0,-9,0,-9,116.6784,-9,73.39759,-9,45.10204,-9,27.78766,-9,10.60947,-9,0,-9,2.21,6.628775,10.68166,14.13817,13.81123,17.4485,1.19136,0.5411118,0.2731025,0.007535484,113.7638,0.09228668,0.00042004,0.2041003,0,-9,,,
8,7/30/2018 19:00,WB-I-0008,71.487223,-158.838394,1,241.0333,527.0667,3.25,2.119667,2.070333,1.218,-1.093333,-1.539333,-1.656667,-1.62,-0.8060685,2.012557,-1.175203,-0.42031,15.12175,29.68007,31.33936,29.25935,12.12257,23.77571,25.30698,23.7405,279.043,-9,0,-9,0,-9,77.97588,-9,49.39088,-9,30.09604,-9,19.19163,-9,6.524876,-9,0,-9,3.07,4.668245,7.440557,9.537148,9.258205,12.57101,0.783149,0.3432706,0.1703934,0.002773528,79.38358,0.09081392,0.000427478,0.2674365,0,-9,,,
8,7/30/2018 20:00,WB-I-0008,71.48773,-158.82726,1,241.9667,528,3.270667,2.119667,2.050667,0.9023333,-1.090667,-1.539667,-1.669667,-1.610333,-0.8038602,1.920157,-1.174953,-0.4204133,15.08032,29.68555,31.35308,29.26528,12.08936,23.78649,25.31855,23.74573,276.1568,-9,0,-9,0,-9,78.05492,-9,49.21216,-9,29.81169,-9,19.22325,-9,4.06484,-9,0,-9,2.95,4.683238,7.349468,9.49108,9.204206,19.04123,0.7732244,0.3381039,0.1670512,0.0104957,97.7413,0.09070818,0.000434176,0.3398504,0,-9,,,
8,7/30/2018 21:00,WB-I-0008,71.488317,-158.81427,1,239.0333,528,3.300333,2.041,2.021667,0.7313333,-1.110667,-1.53,-1.679667,-1.61,-0.8016518,1.911453,-1.29936,-0.4201033,15.03889,29.66542,31.53599,29.27486,12.05615,23.76952,25.46862,23.75206,325.5264,-9,0,-9,0,-9,93.12382,-9,58.15409,-9,34.95925,-9,22.30154,-9,4.202972,-9,0,-9,2.82,5.496555,6.37817,11.33383,10.96985,15.04105,0.949984,0.4210001,0.2115322,0.001153723,90.95198,0.09070057,0.000443336,0.3015053,0,-9,,,
8,7/30/2018 22:00,WB-I-0008,71.489024,-158.799478,1,241.0667,524.0667,3.251333,2.019333,1.910667,-0.1446667,-1.08,-1.52,-1.611,-1.62,-0.7994435,1.319117,-1.273227,-0.4197067,14.99747,29.67824,31.40697,29.24683,12.02294,23.81609,25.36432,23.73039,457.1557,-9,0,-9,0,-9,136.8941,-9,84.52436,-9,50.99438,-9,31.72792,-9,8.359485,-9,0,-9,5.14,10.52846,12.72815,16.42554,16.02819,20.96483,1.431538,0.6557423,0.3345388,0.01816465,137.2144,0.09069984,0.000427712,0.2882505,0,-9,,,
8,7/30/2018 23:00,WB-I-0008,71.489744,-158.78315,1,241.931,528.931,2.976207,2.058276,1.938966,0.5165517,-1.03069,-1.51,-1.601035,-1.62,-0.7972353,1.7532,-1.202335,-0.4192035,14.95604,29.68121,31.31008,29.56794,11.98973,23.79345,25.2844,23.99001,443.9622,-9,0,-9,0,-9,134.5757,-9,85.24441,-9,51.70901,-9,32.29148,-9,9.588049,-9,0,-9,5.01,10.36208,12.74829,16.49978,16.07619,20.87186,1.438709,0.662126,0.3382086,0.02187304,137.0366,0.09066378,0.000418468,0.2570463,0,-9,,,
8,7/31/2018 0:00,WB-I-0008,71.49022,-158.76559,1,242,525,2.949,2.098667,2.018333,1.433667,-1.02,-1.519667,-1.6,-1.621,-0.795027,1.82002,-1.214267,-0.4189933,14.91461,29.67775,31.3668,29.64574,11.95652,23.78657,25.33071,24.05284,638.9748,-9,0,-9,0,-9,186.8252,-9,115.6725,-9,70.75524,-9,43.34813,-9,8.747376,-9,0,-9,5.26,15.46953,17.32919,22.74892,22.11928,28.55989,1.956806,0.9139003,0.4683776,0.04369393,188.8105,0.0907119,0.000426226,0.1468579,0,-9,,,
8,7/31/2018 1:00,WB-I-0008,71.490616,-158.746957,1,238.0333,524.1,2.979667,2.439333,2.097667,1.175333,-1.069,-1.5,-1.629,-1.62,-0.7928186,1.835973,-1.09979,-0.41889,14.87318,29.66329,31.25015,29.61383,11.92331,23.77213,25.23127,24.02518,547.7144,-9,0,-9,0,-9,164.1091,-9,102.7636,-9,61.73269,-9,38.99656,-9,12.57184,-9,0,-9,3.09,11.95512,12.98491,19.91229,19.36283,26.23652,1.75483,0.8235542,0.4245584,0.03711446,164.4127,0.09086174,0.000452518,0.1812501,0,-9,,,
8,7/31/2018 2:00,WB-I-0008,71.490953,-158.728142,1,241.9333,525.1334,2.911333,2.280667,2.109,1.598667,-1.050333,-1.47,-1.59,-1.639667,-0.7906103,1.804617,-1.156947,-0.4193967,14.83176,29.66099,31.21358,29.51911,11.8901,23.77408,25.20502,23.95059,426.3682,-9,0,-9,0,-9,126.1837,-9,79.94549,-9,48.55268,-9,30.17156,-9,10.27352,-9,0,-9,4.16,9.943338,11.83133,15.38751,15.0073,19.25151,1.337218,0.6168209,0.3149624,0.0167967,127.3372,0.09295245,0.000410535,0.1790985,0,-9,,,
8,7/31/2018 3:00,WB-I-0008,71.490991,-158.710357,1,240.0333,529.8666,2.88,2.417,2.041,1.544667,-1.067667,-1.441,-1.58,-1.640667,-0.788402,1.93198,-1.168947,-0.42153,14.79033,29.65314,31.26037,29.7283,11.85688,23.75888,25.24234,24.11864,218.854,-9,0,-9,0,-9,60.91747,-9,38.35044,-9,23.49765,-9,14.78646,-9,5.104889,-9,0,-9,2.94,3.637086,5.712997,7.367646,7.168386,9.240711,0.5874785,0.2494644,0.1199451,-0.0424542,59.87051,0.9758518,0.000435562,0.3859691,0,-9,,,
8,7/31/2018 4:00,WB-I-0008,71.49076,-158.69501,1,240.9655,526.1035,2.821034,2.487241,2.04069,1.702414,-1.031034,-1.45931,-1.580345,-1.678966,-0.7861937,1.922141,-0.9514759,-0.4231138,14.7489,29.6542,31.10071,29.79541,11.82367,23.7608,25.10749,24.17331,224.8128,-9,0,-9,0,-9,62.954,-9,39.81955,-9,24.28934,-9,15.30017,-9,5.356955,-9,0,-9,3.36,3.726745,5.886896,7.644194,7.438587,9.628664,0.6141257,0.2645658,0.1297868,-0.09028934,62.16736,1.090757,0.000377766,0.361872,0,-9,,,
8,7/31/2018 5:00,WB-I-0008,71.490326,-158.682312,1,241.1,529.8333,2.771333,2.354667,1.970667,0.6983333,-1.085333,-1.45,-1.59,-1.67,-0.7839854,1.837697,-1.167347,-0.4257233,14.70747,29.67314,31.24062,29.70874,11.79046,23.78135,25.2268,24.10349,165.8819,-9,0,-9,0,-9,47.27671,-9,29.35438,-9,17.94866,-9,11.71964,-9,3.87367,-9,0,-9,2.49,2.783682,4.464227,5.743738,5.57417,8.781065,0.4435004,0.1854263,0.08699828,-0.1275356,51.11049,1.177209,0.000349936,0.3978555,0,-9,,,
8,7/31/2018 6:00,WB-I-0008,71.48997,-158.672513,1,241.9333,524.1334,2.700667,2.471333,1.872667,0.8053333,-1.109333,-1.47,-1.589667,-1.640667,-0.7817771,1.664603,-1.15812,-0.4270633,14.66605,29.65701,31.21544,29.74995,11.75725,23.77946,25.20655,24.1372,125.0203,-9,0,-9,0,-9,35.19627,-9,22.56564,-9,13.4644,-9,8.813436,-9,3.12295,-9,0,-9,2.37,2.186967,3.405217,4.402092,3.800151,6.666633,0.3061137,0.1209185,0.05164769,-0.1550203,38.2736,1.178965,0.000488264,0.3890104,0,-9,,,
8,7/31/2018 7:00,WB-I-0008,71.490228,-158.664423,1,244.8333,529.9,2.7,2.448667,1.889667,1.304,-1.139333,-1.391667,-1.570333,-1.659333,-0.7795688,1.7686,-1.211553,-0.4253067,14.62462,29.67358,31.13408,29.7112,11.72404,23.78776,25.14337,24.10725,91.21019,-9,0,-9,0,-9,23.94321,-9,15.15771,-9,9.188576,-9,6.048535,-9,2.106569,-9,0,-9,2.76,1.559971,2.370069,2.980763,2.837164,4.542725,0.1699526,0.05503217,0.0156103,-0.1735705,26.31081,1.179099,0.00036677,0.3634021,0,-9,,,
8,7/31/2018 8:00,WB-I-0008,71.490915,-158.657372,1,240.0667,528.0333,2.709667,2.403333,1.926,1.714667,-1.119333,-1.404667,-1.58,-1.65,-0.7773605,1.717377,-1.25767,-0.42476,14.58319,29.7626,30.87221,29.62875,11.69083,23.85995,24.92997,24.03839,62.77499,-9,0,-9,0,-9,14.92731,-9,9.428682,-9,5.696763,-9,3.799331,-9,1.359052,-9,0,-9,3.02,0.9454727,1.520853,1.916307,1.815176,2.894525,0.08157168,0.01090947,-0.04199445,-0.1840134,16.64564,1.179221,0.000426362,0.3377806,0,-9,,,
8,7/31/2018 9:00,WB-I-0008,71.492029,-158.650386,1,242.8,529.9667,2.71,2.522667,1.929333,1.752333,-1.120667,-1.449,-1.619,-1.650667,-0.7751522,1.75649,-0.92851,-0.4273767,14.54176,29.71666,31.04755,29.73128,11.65762,23.82204,25.06466,24.12255,33.7862,-9,0,-9,0,-9,6.053434,-9,3.905551,-9,2.29477,-9,1.510487,-9,0.451887,-9,0,-9,4.29,0.3945845,0.6355083,0.7732278,0.7193364,1.225671,-0.07109277,0.00216057,-0.08887457,-0.1871764,6.810546,1.180789,0.000347267,0.4475229,0,-9,,,
8,7/31/2018 10:00,WB-I-0008,71.49337,-158.642781,1,241.9,526.0667,2.719667,2.318,1.919667,0.07433333,-1.139667,-1.399333,-1.599333,-1.64,-0.7729439,1.714107,-1.22722,-0.4267933,14.50034,29.81051,31.00615,29.55452,11.62441,23.89938,25.03868,23.9794,21.94415,-9,0,-9,0,-9,1.796696,-9,1.075876,-9,0.6052617,-9,0.4502593,-9,0.1497452,-9,0,-9,5.14,0.07923276,0.1424105,0.1768752,0.170246,0.3351061,-0.1402308,-0.005207197,-0.1223773,-0.1838865,1.708361,1.086212,0.000397603,0.4347059,0,-9,,,
8,7/31/2018 11:00,WB-I-0008,71.494981,-158.634348,1,241.0333,528.0667,2.700333,2.579,2.177,1.205667,-1.1,-1.370667,-1.591667,-1.649667,-0.7707356,1.890337,-1.11012,-0.4246167,14.45891,29.66021,30.85771,29.62978,11.5912,23.76766,24.91505,24.03967,25.33914,-9,0,-9,0,-9,2.226721,-9,1.378954,-9,0.751435,-9,0.4410673,-9,0,-9,0,-9,3.92,0.1035607,0.1848418,0.2346019,0.22307,0.4207899,-0.1301373,-0.01013613,-0.1398499,-0.174971,2.186891,1.181848,0.000359559,0.352598,0,-9,,,
8,7/31/2018 12:00,WB-I-0008,71.496631,-158.624994,1,243.0333,529.1,2.680333,2.513,2.073,1.152,-1.109667,-1.448667,-1.560333,-1.669667,-0.7685273,1.833653,-0.78064,-0.4263433,14.41748,29.67693,31.05883,29.59844,11.55799,23.78555,25.06948,24.01539,28.03501,-9,0,-9,0,-9,2.974212,-9,1.839808,-9,1.046717,-9,0.5914514,-9,0.1466935,-9,0,-9,2.32,0.151643,0.2610754,0.3343478,0.3184668,0.573514,-0.07206469,-0.01156834,-0.1386398,-0.161257,3.041784,1.175923,0.000385811,0.3373723,0,-9,,,
8,7/31/2018 13:00,WB-I-0008,71.498093,-158.614264,1,240,529.9667,2.689667,2.615333,2.08,1.686333,-0.936,-1.499333,-1.550667,-1.689,-0.766319,1.923743,-1.147043,-0.4286267,14.37605,29.65705,31.28234,29.52643,11.52477,23.76252,25.25954,23.95588,36.90097,-9,0,-9,0,-9,5.111845,-9,3.255543,-9,1.949539,-9,1.20151,-9,0.3056817,-9,0,-9,3.53,0.2573607,0.4422807,0.6118057,0.600796,1.011364,0.002734536,-0.008445955,-0.1160944,-0.1435719,5.416589,1.087985,0.000368528,0.3887444,0,-9,,,
8,7/31/2018 14:00,WB-I-0008,71.499347,-158.602088,1,238.9333,529.9667,2.7,2.678333,2.359,1.787333,-1.090333,-1.441333,-1.561,-1.66,-0.7641107,1.89964,-1.19146,-0.4322667,14.33463,29.65836,31.32618,29.62677,11.49156,23.76461,25.29573,24.03649,56.78738,-9,0,-9,0,-9,11.69987,-9,7.484968,-9,4.517549,-9,2.807797,-9,0.882719,-9,0,-9,3.62,0.6897394,1.129921,1.465677,1.404296,2.212172,0.06300788,0.000288905,-0.06956094,-0.1227428,12.65907,1.091565,0.000350873,0.3631004,0,-9,,,
8,7/31/2018 15:00,WB-I-0008,71.50017,-158.589805,1,238.1333,527.1,2.719667,2.718333,2.395333,1.571667,-1.080333,-1.359667,-1.549667,-1.67,-0.7619023,1.920347,-0.7256567,-0.43524,14.2932,29.65328,30.99321,29.57374,11.45835,23.75885,25.01232,23.99339,78.93192,-9,0,-9,0,-9,19.58376,-9,12.45595,-9,7.742188,-9,4.993173,-9,1.603804,-9,0,-9,2.21,1.286439,2.015469,2.445662,2.329235,3.789188,0.1355045,0.03526387,0.003613178,-0.09959684,21.83966,1.177019,0.000334596,0.4127314,0,-9,,,
8,7/31/2018 16:00,WB-I-0008,71.500485,-158.57801,1,241.0333,528.9333,2.729667,2.588667,1.989667,0.065,-1.099,-1.389,-1.617333,-1.68,-0.759694,1.413833,-0.9848533,-0.4419333,14.25177,29.70312,31.05908,29.52731,11.42514,23.83064,25.07477,23.95751,181.6524,-9,0,-9,0,-9,51.5157,-9,32.25467,-9,19.41138,-9,12.8179,-9,4.281816,-9,0,-9,2.62,3.089307,4.893988,6.36766,6.151597,7.692045,0.4841529,0.2071116,0.09886236,-0.07496131,50.64161,1.093564,0.000410293,0.3632999,0,-9,,,
8,7/31/2018 17:00,WB-I-0008,71.500511,-158.568323,1,242,531.0333,2.759667,2.385667,1.971333,-0.082,-1.119667,-1.371333,-1.540667,-1.68,-0.7574857,1.29534,-1.266193,-0.4474367,14.21034,29.73643,31.01789,29.63,11.39193,23.86448,25.04918,24.04104,194.3229,-9,0,-9,0,-9,57.50776,-9,35.32634,-9,20.96826,-9,13.70802,-9,5.375851,-9,0,-9,2.64,3.690158,5.61421,6.909836,6.617403,8.472514,0.5055868,0.2120424,0.1003358,-0.0496634,55.89626,1.379868,0.000434226,0.3885901,0,-9,,,
8,7/31/2018 18:00,WB-I-0008,71.50063,-158.560845,1,243.9333,529.0667,2.76,2.287,1.989333,0.331,-0.984,-1.429,-1.559333,-1.68,-0.7552775,1.521143,-1.264373,-0.4502033,14.16892,29.71851,31.07866,29.49661,11.35872,23.83812,25.09933,23.93436,333.2005,-9,0,-9,0,-9,100.3548,-9,64.0023,-9,38.54298,-9,25.02084,-9,9.017864,-9,0,-9,2.56,6.100179,9.637355,12.47678,12.09545,16.94506,1.02771,0.4651216,0.2348115,-0.0245303,105.1711,0.08269086,0.000352886,0.2533234,0,-9,,,
8,7/31/2018 19:00,WB-I-0008,71.501149,-158.55474,1,240.0667,530,2.76,2.089,1.971,0.6193333,-1.127667,-1.41,-1.572333,-1.68,-0.7530691,1.313177,-1.275417,-0.4494233,14.12749,29.77612,30.92784,29.48694,11.32551,23.89444,24.97547,23.92468,297.2683,-9,0,-9,0,-9,91.16327,-9,56.63782,-9,33.48319,-9,21.7331,-9,8.119839,-9,0,-9,2.97,5.539014,8.732898,11.18275,10.7473,14.94206,0.9154558,0.406944,0.2042543,-0.000389235,93.60181,0.09012497,0.000395126,0.2664902,0,-9,,,
8,7/31/2018 20:00,WB-I-0008,71.502059,-158.549088,1,241.0333,525.1,2.76,2.639667,2.036667,1.237333,-1.033333,-1.448,-1.56,-1.67,-0.7508608,1.524273,-1.170457,-0.44664,14.08606,29.70782,30.98431,29.49022,11.2923,23.82806,25.01916,23.92772,370.9895,-9,0,-9,0,-9,113.8084,-9,71.77452,-9,43.26421,-9,28.17397,-9,10.59202,-9,0,-9,3.29,6.906216,10.84738,13.93868,13.41042,16.96334,1.14738,0.5171298,0.2624369,0.003962205,111.8881,0.09065872,0.000400502,0.2173428,0,-9,,,
8,7/31/2018 21:00,WB-I-0008,71.503072,-158.543579,1,241.0333,527.9,2.760333,2.567333,1.981333,0.02533333,-1.116,-1.460667,-1.553,-1.67,-0.7486525,1.654087,-1.169993,-0.43522,14.04463,29.70086,31.05754,29.50398,11.25909,23.8148,25.07847,23.93845,366.9089,-9,0,-9,0,-9,113.0965,-9,71.77099,-9,43.59877,-9,28.53383,-9,9.908938,-9,0,-9,3.75,6.944954,10.94915,14.99064,13.43067,16.95086,1.141697,0.511347,0.2600861,0.003491456,113.5295,0.09069704,0.000343651,0.2202265,0,-9,,,
8,7/31/2018 22:00,WB-I-0008,71.504064,-158.538563,1,239.1333,528.9333,2.779667,2.798333,2.412,1.382,-0.535,-1.499667,-1.66,-1.67,-0.7464442,1.99571,-0.90267,-0.4340967,14.00321,29.67881,31.18525,29.51958,11.22588,23.77489,25.17364,23.95011,562.6265,-9,0,-9,0,-9,173.7655,-9,111.3312,-9,62.44252,-9,43.55289,-9,15.11447,-9,0,-9,2.32,10.49752,12.00533,19.05296,18.7141,28.60259,1.877915,0.8724765,0.455556,0.0390296,166.9922,0.09069978,0.000376585,0.1333617,0,-9,,,
8,7/31/2018 23:00,WB-I-0008,71.505079,-158.533906,1,241.931,526.1379,2.79931,2.709655,2.11069,0.2948276,-1.067931,-1.480345,-1.60931,-1.68,-0.7442359,1.900855,-0.8517035,-0.4335483,13.96178,29.69274,31.15586,29.58151,11.19267,23.79345,25.14965,24.00142,364.4166,-9,0,-9,0,-9,109.9289,-9,70.13577,-9,42.83871,-9,27.35714,-9,9.881653,-9,0,-9,2.55,6.758828,8.22725,13.60353,13.00549,18.41072,1.110505,0.4939697,0.2512885,0.000876937,110.8819,0.09069986,0.00042754,0.2627948,0,-9,,,
