deviceId,DataDateTime,DeviceName,GPSLatitude,GPSLongitude,SubmergedBool,PressPod1,PressPod2,SST,TempPod1,TempPod2,TempPod3,TempPod4,TempPod5,TempPod6,TempPod7,37IMSST1,37IMSST2,37IMSST3,37IMSST4,37IMSalinity1,37IMSalinity2,37IMSalinity3,37IMSalinity4,sigT1,sigT2,sigT3,sigT4,LI_192_0,LI_192_0_StdDev,LI_192_1,LI_192_1_StdDev,LI_192_2,LI_192_2_StdDev,LI_192_3,LI_192_3_StdDev,LI_192_4,LI_192_4_StdDev,LI_192_5,LI_192_5_StdDev,LI_192_6,LI_192_6_StdDev,LI_192_7,LI_192_7_StdDev,LI_192_8,LI_192_8_StdDev,MS9_1_Tilt,MS9_1_410nm,MS9_1_440nm,MS9_1_490nm,MS9_1_510nm,MS9_1_550nm,MS9_1_636nm,MS9_1_660nm,MS9_1_685nm,MS9_1_710nm,MS9_1_PAR,ECO_460CDOM,ECO_532nm,ECO_695Chl,Cyclops_Chl,Cyclops_Chl_StdDev
7,6/1/2018 15:00,WB-I-0007,72.850456,-166.546188,0,208,0,-6.17,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.772,-1.7724,-1.7727,-789.8408,32.66578,32.6849,32.67556,-789.8408,26.29497,26.3497,26.39,-789.8408,1270.874,-9,36.97152,-9,4.10332,-9,0.15199,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.71,0,0,0.003030571,-0.01218602,-0.02040236,-0.5076494,-4.161071,-2.185809,0,0.00430922,1.1791,0.002644401,0.2541,0.9252859,-9
7,6/1/2018 16:00,WB-I-0007,72.852662,-166.54868,0,208,0,-5.749032,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.77209,-1.772593,-1.772787,-790.3579,32.66547,32.6847,32.67498,-790.3579,26.29472,26.34954,26.38953,-790.3579,1265.86,-9,51.38607,-9,6.277706,-9,0.1485843,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.71,0,0,0.004525866,-0.007797033,-0.01263449,-0.501533,-4.161515,-2.186603,0,0.006435404,1.1791,0.002579316,0.2307028,1.501994,-9
7,6/1/2018 17:00,WB-I-0007,72.85498,-166.550766,0,208,0,-5.16,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.772,-1.7729,-1.7735,-790.875,32.66508,32.68448,32.67561,-790.875,26.2944,26.34937,26.39005,-790.875,1318.208,-9,70.67648,-9,8.83792,-9,0.30398,-9,2.00E-10,-9,0,-9,0,-9,0,-9,0,-9,2.69,0,0,0.005954895,0,-0.005610613,-0.4953057,-4.161914,-2.187381,0,0.008467364,1.1791,0.002595279,0.2299,1.722946,-9
7,6/1/2018 18:00,WB-I-0007,72.857376,-166.55246,0,208,0,-4.48,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7726,-1.7735,-1.7731,-791.3921,32.66561,32.68528,32.67489,-791.3921,26.29485,26.35003,26.38946,-791.3921,1186.711,-9,90.5728,-9,11.8365,-9,0.45597,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.43,0,0,0.007251391,0.003648607,8.54E-05,-0.4889672,-4.162269,-2.188143,0,0.0150736,1.1791,0.002570718,0.2178,0.7870248,-9
7,6/1/2018 19:00,WB-I-0007,72.859756,-166.554428,0,208,0,-3.6,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7717,-1.7733,-1.7738,-791.9092,32.66489,32.6852,32.67469,-791.9092,26.29424,26.34997,26.38931,-791.9092,1028.775,-9,108.8358,-9,14.36162,-9,0.45597,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.31,0,0,0.008349083,0.009661522,0.003869567,-0.4825168,-4.16258,-2.18889,0,0.03498857,1.1791,0.00253797,0.242,0.7870248,-9
7,6/1/2018 20:00,WB-I-0007,72.862396,-166.556763,0,208,0,-3.22,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7724,-1.7728,-1.7738,-792.4263,32.6658,32.68423,32.67469,-792.4263,26.29499,26.34917,26.38931,-792.4263,1016.768,-9,130.0685,-9,13.73034,-9,0.60796,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.17,0,0,0.009181703,0.01657189,0.005158099,-0.4759541,-4.162846,-2.18962,0,0.04844195,1.1791,0.002415165,0.2662,0.9997342,-9
7,6/1/2018 21:00,WB-I-0007,72.865074,-166.559601,0,208,0,-1.94,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7714,-1.7737,-1.7742,-792.9433,32.66428,32.68509,32.67763,-792.9433,26.29374,26.34988,26.39171,-792.9433,740.0345,-9,144.0256,-9,19.25404,-9,0.75995,-9,0.29522,-9,0,-9,0,-9,0,-9,0,-9,1.92,0,0,0.009682984,0.0265635,0.003367074,-0.4692785,-4.163067,-2.190334,0,0.05635932,1.1791,0.002284173,0.2541,0.8614731,-9
7,6/1/2018 22:00,WB-I-0007,72.868057,-166.563156,0,208,0,-0.74,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.771,-1.7734,-1.7737,-793.4604,32.66412,32.68531,32.67791,-793.4604,26.2936,26.35006,26.39193,-793.4604,641.3248,-9,159.4675,-9,20.67442,-9,0.91194,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,2.13,0,0,0.009786654,0.03855941,0.01807906,-0.4624896,-4.163243,-2.191033,0,0.1137747,1.1791,0.002284173,0.2541,0.9997342,-9
7,6/1/2018 23:00,WB-I-0007,72.871307,-166.567017,0,208,0,-0.77,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7704,-1.7718,-1.7724,-793.9775,32.66471,32.68479,32.67773,-793.9775,26.29407,26.3496,26.39175,-793.9775,806.4183,-9,156.9434,-9,14.83508,-9,0.91194,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,1.95,0,0,0.009426447,0.03272599,0.0107079,-0.4555869,-4.163374,-2.191715,0,0.08478847,1.1791,0.002235051,0.2662,2.307897,-9
7,6/2/2018 0:00,WB-I-0007,72.874699,-166.571231,0,208,0,-0.97,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.769597,-1.771494,-1.773045,-794.4946,32.66452,32.6846,32.67873,-794.4946,26.2939,26.34945,26.39258,-794.4946,984.1808,-9,147.5703,-9,10.36785,-9,0.9122496,-9,0.291374,-9,0.1422151,-9,0,-9,0,-9,0,-9,2.15,0,0,0.008283775,0.03481597,0.01409069,-0.4485699,-4.16346,-2.192381,0,0.09550428,1.270336,0.002128487,0.2918951,1.524775,-9
7,6/2/2018 1:00,WB-I-0007,72.878387,-166.575729,0,208,0,-1.18,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7688,-1.7711,-1.7729,-795.0117,32.66405,32.68457,32.67814,-795.0117,26.2935,26.34941,26.3921,-795.0117,922.3301,-9,140.9075,-9,15.46636,-9,0.91194,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,2.16,0,0,0.000990703,0.03882865,0.01895875,-0.441438,-4.163501,-2.193031,0,0.1041372,1.2698,0.002054937,0.3388,1.12736,-9
7,6/2/2018 2:00,WB-I-0007,72.882256,-166.580139,0,208,0,-1.4,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7682,-1.7699,-1.773,-795.5287,32.66367,32.6827,32.67742,-795.5287,26.29317,26.34786,26.39152,-795.5287,867.3759,-9,130.8109,-9,15.93982,-9,0.91194,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,2.56,0,0,-0.01024027,0.03467046,0.01386264,-0.4341908,-4.163496,-2.193665,0,0.08288779,1.2698,0.002104059,0.2783,1.063547,-9
7,6/2/2018 3:00,WB-I-0007,72.886238,-166.583984,0,208,0,-1.32,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7686,-1.7717,-1.7715,-796.0458,32.66328,32.68399,32.67618,-796.0458,26.29287,26.34895,26.39047,-796.0458,842.785,-9,125.4656,-9,15.782,-9,0.91194,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,2.6,0,0,-0.02193244,0.03350378,0.0121336,-0.4268278,-4.163446,-2.194283,0,0.07645831,1.2698,0.002243238,0.2904,1.265621,-9
7,6/2/2018 4:00,WB-I-0007,72.890266,-166.587524,0,208,0,-1.61,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7707,-1.7731,-1.7736,-796.5629,32.66434,32.68401,32.67614,-796.5629,26.29377,26.34899,26.39049,-796.5629,665.2229,-9,91.16672,-9,11.8365,-9,0.60796,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.59,0,0,-0.03381098,0.0160035,0.004887944,-0.4193484,-4.163351,-2.194884,0,0.0339038,1.2698,0.002153181,0.2541,1.223079,-9
7,6/2/2018 5:00,WB-I-0007,72.894287,-166.590622,0,208,0,-1.92,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7702,-1.7729,-1.7747,-797.08,32.66268,32.68392,32.67735,-797.08,26.29241,26.34892,26.39149,-797.08,502.2075,-9,61.76768,-9,8.04882,-9,0.30398,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.57,0,0,-0.04560103,0.004396482,-0.001995853,-0.4117522,-4.163209,-2.195469,0,0.005442382,1.2698,0.002005815,0.2662,1.169902,-9
7,6/2/2018 6:00,WB-I-0007,72.898168,-166.593386,0,208,0,-2.333548,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.770716,-1.772523,-1.773839,-797.597,32.66298,32.68306,32.67625,-797.597,26.29267,26.34821,26.39058,-797.597,391.683,-9,49.48043,-9,6.667795,-9,0.3076393,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.48,0,0,-0.05702773,-0.03461879,-0.008503042,-0.4040387,-4.163022,-2.196038,0,0,1.271712,0.002078759,0.2770776,1.598524,-9
7,6/2/2018 7:00,WB-I-0007,72.902054,-166.595947,0,208,0,-2.74,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7709,-1.7719,-1.7728,-798.1141,32.66359,32.6831,32.67609,-798.1141,26.29317,26.34823,26.39043,-798.1141,274.6555,-9,34.1504,-9,4.57678,-9,0.15199,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.34,0,0,-0.06781626,-0.06106934,-0.01450354,-0.3962074,-4.162789,-2.19659,0,0,1.1791,0.002030376,0.2783,1.818665,-9
7,6/2/2018 8:00,WB-I-0007,72.905594,-166.599167,0,208,0,-2.93,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7709,-1.7735,-1.7744,-798.6312,32.66304,32.68348,32.6766,-798.6312,26.29272,26.34857,26.39088,-798.6312,188.5298,-9,23.16288,-9,2.84076,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.06,0,0,-0.07769176,-0.07658996,-0.01986725,-0.3882578,-4.16251,-2.197126,0,0,1.1791,0.002022189,0.2662,2.127094,-9
7,6/2/2018 9:00,WB-I-0007,72.908874,-166.602993,0,208,0,-3.299032,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.770713,-1.771397,-1.771916,-799.1483,32.6638,32.68392,32.67648,-799.1483,26.29334,26.34888,26.39073,-799.1483,227.7106,-9,17.97514,-9,2.373318,-9,0.000235083,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.26,0,0,-0.08637937,-0.08281545,-0.0244641,-0.3801894,-4.162186,-2.197645,0,0,1.179113,0.002157557,0.2780065,1.345698,-9
7,6/2/2018 10:00,WB-I-0007,72.912018,-166.607773,0,208,0,-3.64,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7704,-1.771,-1.7712,-799.6653,32.66457,32.6846,32.67724,-799.6653,26.29395,26.34943,26.39133,-799.6653,154.3566,-9,12.47232,-9,1.42038,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.22,0,0,-0.09360426,-0.08138059,-0.028164,-0.3720016,-4.161815,-2.198148,0,0,1.1791,0.002038563,0.2662,1.191173,-9
7,6/2/2018 11:00,WB-I-0007,72.914963,-166.613251,0,208,0,-4.42,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7697,-1.7703,-1.7707,-800.1824,32.66491,32.6848,32.67766,-800.1824,26.29421,26.34958,26.39166,-800.1824,293.3585,-9,11.28448,-9,1.42038,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.31,0,0,-0.09909157,-0.07392018,-0.03083685,-0.363694,-4.161397,-2.198635,0,0,1.1791,0.002054937,0.2783,1.169902,-9
7,6/2/2018 12:00,WB-I-0007,72.917935,-166.618924,0,208,0,-4.895161,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.768632,-1.769152,-1.772268,-800.6995,32.66495,32.68476,32.67976,-800.6995,26.29422,26.34951,26.39341,-800.6995,534.9203,-9,12.13414,-9,1.411834,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.46,0,0,-0.1025665,-0.06206902,-0.03235259,-0.3552662,-4.160933,-2.199105,0,0,1.269724,0.002103631,0.2774377,1.059857,-9
7,6/2/2018 13:00,WB-I-0007,72.921097,-166.624542,0,208,0,-5.01,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7677,-1.7682,-1.7683,-801.2166,32.66534,32.6854,32.6782,-801.2166,26.29452,26.35002,26.39204,-801.2166,762.7781,-9,16.62976,-9,2.20948,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.28,0,0,-0.1037541,-0.04746189,-0.03258111,-0.3467175,-4.160423,-2.199558,0,0,1.1791,0.002014002,0.2783,1.148631,-9
7,6/2/2018 14:00,WB-I-0007,72.924347,-166.630142,0,208,0,-4.89,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7682,-1.7694,-1.7711,-801.7337,32.66575,32.68603,32.67935,-801.7337,26.29486,26.35056,26.39304,-801.7337,979.7087,-9,24.79616,-9,3.31422,-9,2.00E-10,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.21,0,0,-0.1023796,-0.03173359,-0.03139233,-0.3380475,-4.159866,-2.199995,0,0,1.2698,0.002087685,0.2904,1.680404,-9
7,6/2/2018 15:00,WB-I-0007,72.927686,-166.635504,0,208,0,-4.555161,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.769871,-1.770377,-1.772552,-802.2508,32.66623,32.68548,32.67989,-802.2508,26.29529,26.35012,26.39351,-802.2508,1239.854,-9,37.17779,-9,5.170025,-9,0.1537733,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.47,0,0,-0.0981681,-0.01651891,-0.02865617,-0.3292557,-4.159263,-2.200415,0,0,1.270016,0.002011165,0.3019799,1.015372,-9
7,6/2/2018 16:00,WB-I-0007,72.931335,-166.640335,0,208,0,-3.88,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7714,-1.7722,-1.7728,-802.7679,32.66692,32.68676,32.68011,-802.7679,26.29589,26.35121,26.3937,-802.7679,1375.01,-9,53.60128,-9,7.41754,-9,0.30398,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.17,0,0,-0.09084482,-0.003452643,-0.02424254,-0.3203416,-4.158612,-2.200818,0,0,1.2698,0.002063124,0.2783,1.137995,-9
7,6/2/2018 17:00,WB-I-0007,72.935143,-166.644409,0,208,0,-2.85,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.773,-1.7737,-1.7739,-803.2849,32.66772,32.68731,32.68036,-803.2849,26.29657,26.35169,26.39392,-803.2849,1381.59,-9,73.64608,-9,11.20522,-9,0.45597,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.17,0,0,-0.08013488,0.006071722,-0.01802136,-0.3113047,-4.157915,-2.201205,0,0.007516154,1.2698,0.002169555,0.2541,1.180537,-9
7,6/2/2018 18:00,WB-I-0007,72.939068,-166.648461,0,208,0,-1.764194,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.77339,-1.774497,-1.775194,-803.802,32.66801,32.68777,32.68123,-803.802,26.29681,26.35208,26.39466,-803.802,1129.26,-9,97.25277,-9,14.93316,-9,0.6053925,-9,0.1445438,-9,0,-9,0,-9,0,-9,0,-9,1.94,0,0,-0.06576344,0.01780005,-0.009862541,-0.3021445,-4.157171,-2.201574,0,0.02203459,1.269741,0.00204611,0.267527,1.209455,-9
7,6/2/2018 19:00,WB-I-0007,72.943161,-166.649994,0,208,0,-1.03,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.774,-1.7748,-1.7756,-804.3191,32.6691,32.68866,32.68223,-804.3191,26.29771,26.35281,26.39548,-804.3191,1055.328,-9,118.3386,-9,14.9929,-9,0.75995,-9,0.29522,-9,0,-9,0,-9,0,-9,0,-9,1.68,0,0,-0.04745562,0.02455919,0.000364008,-0.2928605,-4.156379,-2.201927,0,0.03145122,1.2698,0.002054937,0.2541,1.371976,-9
7,6/2/2018 20:00,WB-I-0007,72.947021,-166.651489,0,208,0,-0.17,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7732,-1.7747,-1.7755,-804.8362,32.66905,32.68924,32.68295,-804.8362,26.29765,26.35328,26.39606,-804.8362,896.8156,-9,141.7984,-9,23.83082,-9,0.91194,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,1.86,0,0,-0.02493661,0.03700383,0.01616802,-0.2834522,-4.15554,-2.202263,0,0.09242324,1.1791,0.002095872,0.3025,1.095453,-9
7,6/2/2018 21:00,WB-I-0007,72.950865,-166.652804,0,208,0,0.3190323,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.773884,-1.774994,-1.774916,-805.3533,32.67076,32.69011,32.68312,-805.3533,26.29906,26.354,26.39619,-805.3533,609.6063,-9,154.6399,-9,21.44161,-9,1.057248,-9,0.4397283,-9,0.1422701,-9,0,-9,0,-9,0,-9,1.64,0,0,0.002068458,0.04175337,0.02179641,-0.2739191,-4.154655,-2.202583,0,0.1174719,1.270295,0.002135947,0.2902524,1.102708,-9
7,6/2/2018 22:00,WB-I-0007,72.955208,-166.650864,0,208,0,0.99,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7725,-1.7741,-1.7757,-805.8704,32.6723,32.69025,32.68415,-805.8704,26.30028,26.35409,26.39704,-805.8704,630.2416,-9,168.0794,-9,27.14504,-9,1.21592,-9,0.44283,-9,0.14221,-9,0,-9,0,-9,0,-9,2.12,0,0,0.01768844,0.05698705,0.04146658,-0.2642607,-4.153721,-2.202885,0,0.2152538,1.2698,0.002177742,0.2904,1.276256,-9
7,6/2/2018 23:00,WB-I-0007,72.959175,-166.652618,0,208,0,1.48,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7725,-1.7744,-1.7756,-806.3875,32.67175,32.69016,32.68362,-806.3875,26.29983,26.35402,26.39661,-806.3875,640.1702,-9,172.9792,-9,27.14504,-9,1.21592,-9,0.44283,-9,0.14221,-9,0,-9,0,-9,0,-9,2.1,0,0,0.01976766,0.05902127,0.04410564,-0.2544765,-4.15274,-2.20317,0,0.2283375,1.2698,0.00221049,0.3388,0.9784632,-9
7,6/3/2018 0:00,WB-I-0007,72.96281,-166.654847,0,208,0,1.004516,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.772868,-1.774516,-1.775426,-806.9045,32.67096,32.69029,32.68409,-806.9045,26.29919,26.35412,26.39699,-806.9045,1088.012,-9,165.7802,-9,23.16358,-9,1.214815,-9,0.441814,-9,0.142211,-9,0,-9,0,-9,0,-9,2.29,0,0,0.01678707,0.05639587,0.04032161,-0.2445661,-4.151711,-2.203439,0,0.2099391,1.2698,0.002296613,0.3020492,2.05469,-9
7,6/3/2018 1:00,WB-I-0007,72.966309,-166.65744,0,208,0,0.64,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7729,-1.7743,-1.7758,-807.4216,32.67205,32.69033,32.68467,-807.4216,26.30009,26.35416,26.39747,-807.4216,993.2164,-9,140.759,-9,22.41044,-9,1.06393,-9,0.29522,-9,0.14221,-9,0,-9,0,-9,0,-9,2.22,0,0,0.01052313,0.04855102,0.03227537,-0.2345288,-4.150634,-2.20369,0,0.1681219,1.2698,0.0024561,0.2783,1.57405,-9
7,6/3/2018 2:00,WB-I-0007,72.969528,-166.660385,0,208,0,0.65,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7719,-1.7747,-1.7761,-807.9387,32.67233,32.69147,32.68431,-807.9387,26.30029,26.35509,26.39718,-807.9387,1011.111,-9,148.6285,-9,26.0403,-9,1.06393,-9,0.44283,-9,0.14221,-9,0,-9,0,-9,0,-9,2.63,0,0,0.0159291,0.05450411,0.03816017,-0.2243643,-4.14951,-2.203924,0,0.2001454,1.2698,0.00253797,0.2904,1.159266,-9
7,6/3/2018 3:00,WB-I-0007,72.972481,-166.663452,0,208,0,0.62,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7725,-1.7753,-1.776,-808.4557,32.673,32.69171,32.68448,-808.4557,26.30085,26.3553,26.39732,-808.4557,1120.211,-9,174.761,-9,33.61566,-9,1.5199,-9,0.44283,-9,0.14221,-9,0,-9,0,-9,0,-9,2.67,0,0,0.0433748,0.08355157,0.07513732,-0.2140719,-4.148337,-2.204141,0,0.3817428,1.2698,0.002718084,0.242,1.137995,-9
7,6/3/2018 4:00,WB-I-0007,72.975487,-166.664612,0,208,0,0.36,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7726,-1.7743,-1.775,-808.9728,32.67269,32.6913,32.68393,-808.9728,26.3006,26.35494,26.39685,-808.9728,700.6661,-9,108.5389,-9,19.09622,-9,0.75995,-9,0.29522,-9,0,-9,0,-9,0,-9,0,-9,2.95,0,0,-0.000809031,0.02850797,0.007340828,-0.2036513,-4.147117,-2.204341,0,0.05645528,1.2698,0.00294732,0.2178,2.169636,-9
7,6/3/2018 5:00,WB-I-0007,72.978889,-166.664383,0,208,0,0.04,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.7711,-1.7741,-1.7756,-809.4899,32.67256,32.69066,32.68459,-809.4899,26.30046,26.35442,26.3974,-809.4899,469.0734,-9,73.20064,-9,13.57252,-9,0.60796,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.95,0,0,0,0.02449936,0.002548056,-0.1931019,-4.145848,-2.204524,0,0.0376743,1.2698,0.003045564,0.2783,1.712311,-9
7,6/3/2018 6:00,WB-I-0007,72.982246,-166.663497,0,208,0,-0.1358065,-1.77,-1.77,-1.77,-1.78,0,0,0,-1.772777,-1.773916,-1.774848,-810.007,32.67386,32.69127,32.68481,-810.007,26.30155,26.35491,26.39756,-810.007,361.6655,-9,56.66019,-9,10.43126,-9,0.4590801,-9,0.003334469,-9,0,-9,0,-9,0,-9,0,-9,2.84,0,0,-0.0261393,0.005753235,0.006301224,-0.1824232,-4.144531,-2.204689,0,0.02528988,1.360733,0.003077362,0.265197,1.383463,-9
7,6/3/2018 7:00,WB-I-0007,72.985565,-166.662506,0,208,0,-0.43,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7724,-1.7739,-1.7752,-810.524,32.67316,32.69169,32.68429,-810.524,26.30098,26.35525,26.39715,-810.524,297.0529,-9,44.69248,-9,8.20664,-9,0.30398,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.85,0,0,-0.04664634,0,0.01350575,-0.1716148,-4.143166,-2.204837,0,0.03894042,1.2698,0.00302919,0.2783,1.379627,-9
7,6/3/2018 8:00,WB-I-0007,72.988716,-166.661743,0,208,0,-0.29,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.771,-1.7723,-1.7732,-811.0411,32.67273,32.69118,32.68361,-811.0411,26.3006,26.3548,26.39655,-811.0411,186.3363,-9,27.91424,-9,4.89242,-9,0.15199,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.6,0,0,-0.06190542,-0.02145204,0.01467033,-0.160676,-4.141752,-2.204968,0,0.04229818,1.3605,0.002808141,0.2662,1.935656,-9
7,6/3/2018 9:00,WB-I-0007,72.991389,-166.662172,0,208,0,-0.9061291,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.771068,-1.7722,-1.773758,-811.5582,32.67253,32.69067,32.68397,-811.5582,26.30044,26.35439,26.39685,-811.5582,654.6558,-9,25.53555,-9,4.568521,-9,0,-9,1.23E-06,-9,0,-9,0,-9,0,-9,0,-9,2.31,0,0,-0.07230084,-0.0375089,0.01118369,-0.1496065,-4.140289,-2.205081,0,0.03224533,1.360351,0.002796609,0.2906276,2.031043,-9
7,6/3/2018 10:00,WB-I-0007,72.994034,-166.66272,0,208,0,-1.9,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7721,-1.7738,-1.774,-812.0753,32.67228,32.69047,32.68255,-812.0753,26.30026,26.35426,26.3957,-812.0753,166.3634,-9,16.18432,-9,2.84076,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.31,0,0,-0.07821692,-0.04797928,0.004434562,-0.1384057,-4.138778,-2.205178,0,0.01278594,1.3605,0.002873637,0.3025,1.680404,-9
7,6/3/2018 11:00,WB-I-0007,72.996483,-166.663467,0,208,0,-2.51,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7709,-1.773,-1.7734,-812.5924,32.67151,32.69084,32.68272,-812.5924,26.2996,26.35454,26.39583,-812.5924,148.1223,-9,11.28448,-9,1.89384,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.52,0,0,-0.08003795,-0.05267187,-0.00418832,-0.1270731,-4.137218,-2.205256,0,0,1.3605,0.002693523,0.3146,1.340069,-9
7,6/3/2018 12:00,WB-I-0007,72.998631,-166.664727,0,208,0,-2.954516,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.769458,-1.769571,-1.771084,-813.1095,32.67112,32.69016,32.68384,-813.1095,26.29926,26.35391,26.39668,-813.1095,297.0754,-9,12.66634,-9,2.345819,-9,0,-9,2.97E-07,-9,0,-9,0,-9,0,-9,0,-9,2.49,0,0,-0.07814825,-0.05139537,-0.01329622,-0.1156083,-4.135609,-2.205318,0,0,1.271708,0.002790192,0.3269505,1.141472,-9
7,6/3/2018 13:00,WB-I-0007,73.000656,-166.666626,0,208,0,-3.05,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7678,-1.77,-1.7702,-813.6265,32.67212,32.69169,32.68446,-813.6265,26.30003,26.35517,26.39717,-813.6265,480.8492,-9,19.00544,-9,3.47204,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.54,0,0,-0.07293212,-0.04395848,-0.02150042,-0.1040107,-4.13395,-2.205362,0,0,1.2698,0.002628027,0.2541,1.254985,-9
7,6/3/2018 14:00,WB-I-0007,73.002579,-166.669159,0,208,0,-2.03,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.7717,-1.7722,-1.7725,-814.1436,32.67295,32.69148,32.68395,-814.1436,26.30079,26.35505,26.39681,-814.1436,948.8835,-9,31.47776,-9,5.83934,-9,0.15199,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.56,0,0,-0.06477387,-0.03016989,-0.02741217,-0.09227982,-4.132243,-2.205388,0,0,1.2698,0.002742645,0.2662,0.9252859,-9
7,6/3/2018 15:00,WB-I-0007,73.004447,-166.672203,0,208,0,-2.273871,-1.77,-1.77,-1.77,-1.77,0,0,0,-1.77219,-1.7721,-1.7728,-814.6607,32.67334,32.69192,32.6847,-814.6607,26.30113,26.3554,26.39743,-814.6607,969.7512,-9,45.10138,-9,8.614699,-9,0.3016745,-9,0.000801486,-9,0,-9,0,-9,0,-9,0,-9,2.61,0,0,-0.0540578,-0.0098383,-0.02964276,-0.08041517,-4.130486,-2.205396,0,0,1.269801,0.002677792,0.2535182,1.150221,-9
